created_at,text
Wed Jul 22 15:17:00 +0000 2020,"Today, we're facing a serious threat — and we have to meet it together as one country. It's up to all of us to do everything we can to keep our fellow Americans safe and healthy. https://t.co/97Td2QvmAG"
Wed Jul 22 11:30:00 +0000 2020,"44 + 46
7.23.20 https://t.co/ZCQ2SazieH"
Wed Jul 22 03:20:00 +0000 2020,"10 years ago the Obama-Biden Administration signed Wall Street reform to prevent the abuse that led to the Great Recession. Donald Trump and the Republicans have tried to tear it down ever since. As president, I'll protect it so we can rebuild an economy that works for everyone."
Wed Jul 22 00:12:00 +0000 2020,"For your family, for your neighbors, for your country — wear a mask."
Tue Jul 21 22:18:00 +0000 2020,"Happy Birthday, Congressman Clyburn! Your powerful voice of moral clarity never fails to steer us toward a better future — and reminds us all of why we're in public service in the first place. I’m grateful for your leadership and honored to call you a friend. https://t.co/Rtv34FpQAI"
Tue Jul 21 20:38:00 +0000 2020,"Let me say what President Trump won't: Russian interference in our elections is a violation of our sovereignty. And if I’m president, I’ll respond accordingly. https://t.co/ZvkU7bbJ3r"
Tue Jul 21 18:21:00 +0000 2020,"Home health workers do God’s work, but aren’t paid much. They have few benefits, and 40% are still on SNAP or Medicaid. It's unacceptable.

I'll give caregivers and early childhood educators a much-needed raise."
Tue Jul 21 18:18:00 +0000 2020,"We need to make high-quality child care affordable and accessible. As president, I'll give every 3- and 4-year-old access to free, high-quality preschool. And low- to middle-income families won’t spend more than 7% of their income on quality care for children under age 5."
Tue Jul 21 18:14:00 +0000 2020,"We are trapped in a caregiving crisis, within an economic crisis, within a public health crisis. You’re doing everything you can, but this president is not.

If I’m your president, here’s what I would do: https://t.co/RbUFxJldQq"
Tue Jul 21 18:10:00 +0000 2020,"Donald Trump simply doesn’t understand: We can’t deal with our economic crisis without solving the public health crisis.
 
And for all his bluster about his expertise on the economy, he is unable to explain how he will actually help the working families hit the hardest."
Tue Jul 21 18:02:16 +0000 2020,"We have to mobilize a 21st century care and early childhood education workforce to deal with the caregiving crisis in our nation. Today, I'm delivering remarks about how we're going to get it done. Tune in: https://t.co/KyRgLogUaw"
