created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Sun Apr 12 22:16:00 +0000 2020,Tomorrow,0.05,20.2,16.8,-47.99,1,1.0,0th and 1st grade
Sun Apr 12 17:03:05 +0000 2020,I M READY,0.15,-2.7,-9.1,119.19,1,-12.06,0th and 1st grade
Fri Apr 10 04:04:32 +0000 2020,ILoveMe Remix,0.1,-3.1,7.8,120.21,1,4.2,-1th and 0th grade
Wed Apr 08 19:17:56 +0000 2020,Listen to ILoveMe on,0.2,1.3,0.6,92.8,1,1.45,0th and 1st grade
Tue Apr 07 20:20:37 +0000 2020,WorldHealthDay,19.48,20.2,45.0,-47.99,1,35.8,19th and 20th grade
Mon Apr 06 19:35:55 +0000 2020,Listen to the new ILoveMe playlist to make you feel your best self Built by Lovatics,5.42,4.8,6.9,89.08,1,7.42,4th and 5th grade
Sat Apr 04 19:22:33 +0000 2020,"5 for every item sold will provide crucial gear to frontline workers, pledging up to 125,000 now through June 30 supporting the COVID 19 Solidarity Response Fund for the World Health Organization, powered by the United Nations Foundation",10.51,18.1,22.3,32.91,1,13.36,22nd and 23rd grade
Sat Apr 04 19:22:26 +0000 2020,Empower your workout with Demi4Fabletics,13.36,12.3,15.0,15.64,1,20.04,12th and 13th grade
Thu Apr 02 14:14:41 +0000 2020,"5 for every item sold will provide crucial gear to frontline workers, pledging up to 125,000 now through June 30 supporting the COVID 19 Solidarity Response Fund for the World Health Organization, powered by the United Nations Foundation.",10.51,18.1,22.5,32.91,1,13.36,22nd and 23rd grade
Thu Apr 02 14:13:42 +0000 2020,The Demi4Fabletics limited edition capsule is here,13.01,10.7,11.7,30.53,1,16.54,11th and 12th grade
Tue Mar 31 20:22:51 +0000 2020,FallonAtHome,19.48,20.2,35.6,-47.99,1,24.2,19th and 20th grade
Tue Mar 31 14:02:13 +0000 2020,A note from Demi regarding Demi4Fabletics,11.83,10.4,9.8,31.55,1,13.97,9th and 10th grade
Thu Mar 26 22:26:11 +0000 2020,Next week Demi will be on the show on 3 31 FallonAtHome,6.86,4.4,1.9,84.68,1,3.12,5th and 6th grade
Fri Mar 20 18:40:50 +0000 2020,Demi's featured on the cover of A List Pop playlist,5.71,2.5,3.4,95.17,1,5.02,3rd and 4th grade
Fri Mar 13 22:11:27 +0000 2020,Flipping through all of these magazines. Telling me who I'm supposed to be... Make your own ILoveMe magazine cover,6.44,3.4,5.5,82.0,3,7.25,5th and 6th grade
Fri Mar 13 00:07:35 +0000 2020,Signed ILoveMe vinyl Available until 9pm PT 12am ET,5.84,2.1,5.6,96.18,1,8.67,5th and 6th grade
Thu Mar 12 22:31:50 +0000 2020,ILoveMe listening party now open Chat with Demi starting at 4pm PT 7pm ET,7.71,6.4,5.8,74.19,1,7.01,6th and 7th grade
Thu Mar 12 19:12:38 +0000 2020,Watch the making of ILoveMe,0.25,0.5,2.7,100.24,1,4.96,1st and 2nd grade
Wed Mar 11 22:10:34 +0000 2020,Favorite moment from the ILoveMe video,0.3,2.1,7.5,90.77,1,11.07,1st and 2nd grade
Tue Mar 10 21:55:18 +0000 2020,Signed ILoveMe CDs Available for 24 hours only,6.01,2.9,5.6,88.74,1,8.66,2nd and 3rd grade
Tue Mar 10 15:53:49 +0000 2020,ILoveMe lyric video,0.15,-2.7,6.8,119.19,1,7.32,0th and 1st grade
Sun Mar 08 22:14:15 +0000 2020,Celebrating InternationalWomensDay with ILoveMe,11.73,27.3,32.4,-93.33,1,40.6,-1th and 0th grade
Sat Mar 07 21:21:46 +0000 2020,ILoveMe s on Top Pop Hits playlist,0.35,-1.2,0.9,115.13,1,3.26,2nd and 3rd grade
Fri Mar 06 21:30:45 +0000 2020,Listen to ILoveMe on,0.2,1.3,0.6,92.8,1,1.45,0th and 1st grade
Fri Mar 06 19:11:34 +0000 2020,ILoveMe's on NewMusicDaily playlist,7.78,9.6,18.3,33.58,1,21.75,11th and 12th grade
Fri Mar 06 18:38:26 +0000 2020,"Alexa, play the new Demi Lovato on",8.5,3.7,0.9,81.29,1,2.44,3rd and 4th grade
Fri Mar 06 18:26:07 +0000 2020,Limited edition ILoveMe vinyl amp cd available now,9.95,5.2,7.9,71.82,1,11.56,7th and 8th grade
Fri Mar 06 17:58:28 +0000 2020,ILoveMe in NYC,0.15,-2.7,-1.2,119.19,1,-2.38,0th and 1st grade
Fri Mar 06 16:34:24 +0000 2020,Demi will be on NewMusicDaily with and in 30 min on Listen here,6.71,7.2,3.5,66.74,1,4.57,6th and 7th grade
Fri Mar 06 05:32:54 +0000 2020,Watch the ILoveMe video all day tomorrow on Live and MTVU,0.55,2.9,4.2,94.15,1,6.3,4th and 5th grade
Fri Mar 06 05:19:25 +0000 2020,ILoveMe,0.05,-3.5,12.0,121.22,1,-4.81,-1th and 0th grade
Fri Mar 06 05:05:19 +0000 2020,ILoveMe is out now,0.2,-2.3,-1.9,118.18,1,-1.46,-1th and 0th grade
Fri Mar 06 04:45:16 +0000 2020,Demi has entered the chat ILoveMe,9.2,2.1,3.6,90.77,1,6.25,1st and 2nd grade
Fri Mar 06 02:16:12 +0000 2020,ILoveMe music video Premiering at 9pm PT 12am ET,5.84,3.3,4.0,87.72,1,6.7,3rd and 4th grade
Thu Mar 05 14:08:50 +0000 2020,ILoveMe Out Tonight,0.15,-2.7,6.8,119.19,1,7.32,0th and 1st grade
Thu Mar 05 00:50:35 +0000 2020,Demi will be appearing on on Thursday amp Friday ILoveMe,7.29,6.0,5.7,69.79,1,8.5,5th and 6th grade
Wed Mar 04 23:42:39 +0000 2020,ILoveMe OUT FRIDAY Pre save Pre add it now,0.45,0.9,0.9,104.64,1,2.87,0th and 1st grade
Tue Mar 03 22:07:39 +0000 2020,I wonder when ILoveMe is enough...,0.3,0.9,4.3,99.23,1,4.28,0th and 1st grade
Mon Mar 02 23:12:54 +0000 2020,Demi's new single ILoveMe is out on Friday Pre save pre add it here,0.69,2.9,3.8,99.57,1,4.11,5th and 6th grade
Tue Feb 18 20:37:45 +0000 2020,"Watch Demi s episode of with where they discuss Demi s faith, boundaries, body acceptance and more",8.19,7.6,9.8,71.14,1,9.74,9th and 10th grade
Thu Feb 06 22:38:21 +0000 2020,Coming soon on,0.15,0.9,-1.2,93.81,1,-2.38,0th and 1st grade
Thu Feb 06 16:15:27 +0000 2020,Anyone live from the GRAMMYs available now,8.5,3.7,6.3,81.29,1,9.87,2nd and 3rd grade
Sun Feb 02 20:06:52 +0000 2020,TODAY Watch Demi perform the National Anthem during the SBLIV,10.45,8.4,8.1,52.87,1,11.4,7th and 8th grade
Sun Feb 02 18:17:32 +0000 2020,"One day, I m gonna perform the halftime show at the super bowl. Onnnee dayyy....",7.54,4.4,6.8,90.09,1,5.33,6th and 7th grade
Mon Jan 27 03:28:43 +0000 2020,anyone. out now.,0.15,0.9,2.1,93.81,1,-2.38,0th and 1st grade
Sun Jan 26 19:14:48 +0000 2020,Demi returns to the GRAMMYs stage tonight Tune in on,8.87,3.7,3.8,86.71,1,6.18,3rd and 4th grade
Sat Jan 25 20:16:59 +0000 2020,Ever postmated your dogs favorite treats to them Check out what Demi splurges on for Batman and Cinderella,8.04,8.0,10.8,70.13,1,11.08,10th and 11th grade
Fri Jan 24 08:07:24 +0000 2020,Demi spoke with about what s to come. Listen tomorrow at 9am PT on NewMusicDaily,6.11,5.0,3.0,72.32,2,5.47,5th and 6th grade
Thu Jan 16 13:47:43 +0000 2020,Watch Demi perform the National Anthem at SBLIV on February 2nd,9.92,7.6,6.8,60.31,1,9.49,7th and 8th grade
Tue Jan 14 18:13:49 +0000 2020,Demi will be performing live at the GRAMMYs on Jan 26th,8.49,5.2,3.3,77.23,1,5.26,5th and 6th grade
Fri Jan 25 16:53:11 +0000 2019,That was me last night,0.25,-1.9,-2.1,117.16,1,-0.85,-1th and 0th grade
Fri Jan 25 16:52:45 +0000 2019,Anyone else ever been so tired you gotta take a nap before you can get ready for bed,5.41,5.6,5.1,87.05,1,4.0,5th and 6th grade
