created_at,text,dale_chall_readability_score,flesch_kincaid,automated_readability,flesch_reading,sentence_count,coleman_liau_index,based_on_all_algorithms
Thu Jan 28 16:53:14 +0000 2016,Preventive care is free under Obamacare. Check out your options and GetCovered.,9.2,5.6,8.3,65.39,2,11.07,8th and 9th grade
Wed Jan 27 22:46:25 +0000 2016,"Retweet to spread the word, and make sure your friends GetCovered.",5.62,2.9,8.0,94.15,1,10.01,5th and 6th grade
Wed Jan 27 20:53:54 +0000 2016,It's not too late get your vintage tee today.,5.84,2.1,2.4,96.18,1,3.51,3rd and 4th grade
Wed Jan 27 18:10:09 +0000 2016,Scientists agree climate change is man made and we can do something about it. ActOnClimate,7.54,8.0,9.9,64.71,1,11.13,7th and 8th grade
Wed Jan 27 15:56:57 +0000 2016,"In our criminal justice system, the punishment should fit the crime. President Obama",11.57,9.5,11.2,49.82,1,13.04,11th and 12th grade
Tue Jan 26 23:27:35 +0000 2016,Before Sunday GetCovered.,9.05,12.7,16.2,9.21,1,16.95,12th and 13th grade
Tue Jan 26 21:54:24 +0000 2016,"Last night, President Obama banned the use of solitary confinement for juveniles in federal prisons. Read more",10.98,9.9,13.1,54.22,1,13.8,9th and 10th grade
Tue Jan 26 20:06:50 +0000 2016,Health care reform has helped millions join the team that's fighting to protect it.,7.71,5.2,9.1,82.65,1,10.32,5th and 6th grade
Tue Jan 26 18:39:35 +0000 2016,A new study confirms that the TPP will raise wages for American workers and grow our economy.,7.27,7.6,8.4,71.14,1,8.35,7th and 8th grade
Mon Jan 25 23:00:07 +0000 2016,Time's running out to GetCovered before the January 31 deadline. Check out your options,7.37,6.0,7.0,64.37,2,9.87,5th and 6th grade
Mon Jan 25 20:52:36 +0000 2016,Take a look at President Obama's latest common sense step to help fight climate change ActOnClimate,10.35,9.5,11.3,55.24,1,12.53,9th and 10th grade
Mon Jan 25 18:46:23 +0000 2016,Join the millions who've enrolled in the new marketplace. The deadline is January 31,8.5,4.8,5.9,72.83,2,8.65,8th and 9th grade
Mon Jan 25 16:20:38 +0000 2016,Fifteen of the 16 hottest years ever recorded have been in the 21st century. See for yourself ActOnClimate,6.71,5.6,6.3,70.8,2,9.31,6th and 7th grade
Sat Jan 23 20:54:06 +0000 2016,"If you haven t looked at your new coverage options, you ve still got time to get covered. President Obama",8.58,8.7,8.8,68.1,1,7.08,8th and 9th grade
Sat Jan 23 19:15:44 +0000 2016,"In the weekly address, President Obama encourages people to check out their health care options and GetCovered",10.05,9.9,13.1,54.22,1,14.15,9th and 10th grade
Fri Jan 22 21:56:18 +0000 2016,Extreme voices in Congress have tried to dismantle Obamacare more than 60 times join the team that's fighting back,9.57,8.3,11.9,69.11,1,11.72,11th and 12th grade
Fri Jan 22 20:22:22 +0000 2016,Check ups covered under Obamacare. GetCovered,11.83,8.0,13.0,48.47,1,16.87,7th and 8th grade
Fri Jan 22 18:33:14 +0000 2016,97 percent of climate scientists agree Climate change is real and man made. ActOnClimate,8.84,8.8,10.8,57.27,1,12.81,8th and 9th grade
Fri Jan 22 17:16:40 +0000 2016,The government should not intrude on private decisions made between a woman and her doctor. President Obama Roe43,8.47,8.0,8.2,53.88,2,11.57,7th and 8th grade
Thu Jan 21 22:03:06 +0000 2016,LIVE President Obama is speaking at the U.S. Conference of Mayors.,11.09,5.4,5.3,65.89,2,6.83,4th and 5th grade
Thu Jan 21 21:04:25 +0000 2016,Be prepared for the cold. GetCovered today,8.5,6.0,6.3,64.37,1,9.06,8th and 9th grade
Thu Jan 21 19:01:56 +0000 2016,Get the peace of mind that comes with having health insurance GetCovered today,6.71,7.2,9.0,66.74,1,11.3,7th and 8th grade
Thu Jan 21 17:57:23 +0000 2016,Fighting climate change Creating jobs The solar industry is booming.,13.61,9.6,11.4,44.41,1,14.88,11th and 12th grade
Thu Jan 21 16:25:05 +0000 2016,The American auto industry is all the way back. President Obama MadeInAmerica,9.2,8.0,7.5,48.47,2,10.6,7th and 8th grade
Wed Jan 20 23:13:32 +0000 2016,It's official Last year was the hottest year on record by a very wide margin. ActOnClimate,7.39,7.2,8.7,72.16,1,8.87,8th and 9th grade
Wed Jan 20 20:50:16 +0000 2016,LIVE President Obama is speaking in Detroit about the progress of the American auto industry.,9.64,10.3,10.9,47.79,1,12.29,10th and 11th grade
Wed Jan 20 19:26:24 +0000 2016,Tune in at 3 25 p.m. ET to watch President Obama highlight the economic comeback of the auto industry,9.09,5.8,3.9,70.29,2,5.65,5th and 6th grade
Wed Jan 20 17:45:12 +0000 2016,Shop around GetCovered,9.05,5.6,11.5,59.97,1,13.12,5th and 6th grade
Wed Jan 20 16:04:38 +0000 2016,Read how organizers are sharing their personal stories to help StopGunViolence,9.92,12.3,13.2,26.47,1,17.38,12th and 13th grade
Tue Jan 19 18:35:23 +0000 2016,American diplomacy has helped make the world safer and more secure through the IranDeal. Read how,7.39,7.2,10.7,72.16,1,11.77,8th and 9th grade
Tue Jan 19 15:58:15 +0000 2016,"Because of American diplomacy, all of Iran's pathways to a nuclear weapon have been blocked. IranDeal",8.38,9.5,11.9,55.24,1,12.53,9th and 10th grade
Mon Jan 18 16:38:42 +0000 2016,It is our mission to fulfill his vision of a nation devoted to rejecting bigotry in all its forms. President Obama MLKDay,11.36,7.6,5.5,60.31,2,7.64,7th and 8th grade
Sun Jan 17 22:06:35 +0000 2016,"Happy birthday, Thank you for all you do.",0.4,2.9,2.6,88.74,1,3.55,2nd and 3rd grade
Sat Jan 16 16:57:17 +0000 2016,That s when America works best when everyone has opportunity when everyone has some security. President Obama,8.19,13.5,12.8,28.84,1,13.8,13th and 14th grade
